"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
72529014768,"2003-07-29",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",67.3,24,55.9,24,1014.5,24,994.7,24,9.9,24,6,24,8,999.9,81," ",55," ",0,"G",999.9,0
72529014768,"2003-07-30",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",70.3,24,58.9,24,1019.2,24,999.3,24,9.9,24,4.5,24,10.1,999.9,84," ",55," ",0,"G",999.9,0
72529014768,"2003-07-31",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",72.1,24,61,24,1020,24,0.2,24,9.2,24,5.8,24,10.1,999.9,84," ",57," ",0,"G",999.9,100000
72529014768,"2003-08-01",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",71.6,24,65.8,24,1017,24,997.2,24,8.7,24,5.8,24,8.9,999.9,81," ",60.1," ",0.23,"G",999.9,110000
72529014768,"2003-08-02",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",71.8,24,66.2,24,1015,24,995.2,24,6.1,24,4.6,24,11.1,999.9,84," ",62.1," ",0,"D",999.9,100000
72529014768,"2003-08-03",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",72.3,24,67.8,24,1015.4,24,995.7,24,5,24,4,24,9.9,999.9,84," ",62.1," ",0.01,"G",999.9,110010
72529014768,"2003-08-04",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",73.9,24,68.5,24,1013,24,993.3,24,7.9,24,5.7,24,10.1,999.9,82.9," ",64.9," ",0.26,"G",999.9,110000
72529014768,"2003-08-05",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",70.5,24,66.9,24,1011.3,24,991.7,24,6.6,24,4.3,24,11.1,999.9,82.9," ",64," ",0.97,"G",999.9,110010
72529014768,"2003-08-06",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",68.9,24,66.6,24,1010.3,24,990.6,24,3.6,24,5.3,24,21,25.1,80.1," ",64," ",0.2,"G",999.9,110010
72529014768,"2003-08-07",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",70.4,24,66.2,24,1011.7,24,992,24,5.5,24,4.3,24,8.9,999.9,81," ",63," ",0.65,"G",999.9,100000
72529014768,"2003-08-08",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",72.4,24,66.8,24,1012.8,24,993.1,24,5.6,24,3.5,24,8,999.9,81," ",63," ",0,"G",999.9,100000
72529014768,"2003-08-09",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",71.7,24,67.9,24,1015.1,24,995.4,24,6.3,24,3.4,24,11.1,999.9,81," ",64.9," ",0.01,"G",999.9,110000
72529014768,"2003-08-10",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",72,24,70.5,24,1013.9,24,994.2,24,3.6,24,4,24,10.1,999.9,81," ",66.9," ",0.21,"G",999.9,110000
72529014768,"2003-08-11",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",71.3,24,69,24,1014.8,24,995.1,24,4.7,24,3.2,24,8.9,999.9,78.1," ",66," ",0.09,"G",999.9,110000
72529014768,"2003-08-12",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",73.1,24,70,24,1018.9,24,999.1,24,7.4,24,4.2,24,11.1,999.9,81," ",66," ",0.71,"G",999.9,110000
72529014768,"2003-08-13",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",73.8,24,68.6,24,1025.1,24,5.2,21,5.8,24,2,24,8.9,999.9,84.9," ",66," ",0.04,"G",999.9,100000
72529014768,"2003-08-14",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",74.8,24,66.6,24,1027.3,24,7.2,24,7.9,24,5.6,24,11.1,999.9,84.9," ",64.9," ",0,"G",999.9,100000
72529014768,"2003-08-15",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",75.9,22,66.8,22,1022,22,2.1,21,6.8,22,6.9,22,14,999.9,87.1," ",64," ",0,"C",999.9,100000
72529014768,"2003-08-16",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",76.3,24,69.9,24,1012.1,24,992.5,24,5.1,24,9.2,24,12,999.9,87.1," ",64," ",0.03,"G",999.9,100000
72529014768,"2003-08-17",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",69.8,24,60.9,24,1014,24,994.4,24,9.6,24,8.1,24,14,21,82," ",64.9," ",0,"D",999.9,100000
72529014768,"2003-08-18",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",67.8,24,57.8,24,1019,24,999.1,24,9.9,24,4.4,24,8.9,999.9,78.8,"*",55.9,"*",0,"G",999.9,0
72529014768,"2003-08-19",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",69.4,24,59.1,24,1021.6,24,1.7,24,9.6,24,4.6,24,8.9,999.9,82.9," ",55.9," ",0,"G",999.9,0
72529014768,"2003-08-20",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",71.3,24,60.8,24,1020.9,24,1,24,9.3,24,5,24,8.9,999.9,84.9," ",57," ",0,"G",999.9,0
72529014768,"2003-08-21",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",74.8,24,65.2,24,1016.5,24,996.8,24,5.6,24,6.7,24,13,18.1,88," ",60.1," ",0,"G",999.9,100000
72529014768,"2003-08-22",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",75.5,24,64.3,24,1011.2,24,991.6,24,7.5,24,9.4,24,15.9,21,88," ",64.9," ",0.01,"G",999.9,110010
72529014768,"2003-08-23",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",67.1,24,50.4,24,1016,24,996.2,24,9.9,24,8.4,24,15.9,21,80.1," ",59," ",0,"D",999.9,0
72529014768,"2003-08-24",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",62.6,24,48.6,24,1020.1,24,0.1,24,9.9,24,5.4,24,10.1,999.9,75," ",48," ",0,"G",999.9,0
72529014768,"2003-08-25",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",70.7,24,59.4,24,1013.8,24,994.1,24,9.6,24,8.7,24,17.1,22,81," ",48," ",0,"G",999.9,0
72529014768,"2003-08-26",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",70.8,24,65.3,24,1012.4,24,992.6,24,6.9,24,7,24,18.1,22,82," ",62.1," ",0.04,"G",999.9,110010
72529014768,"2003-08-27",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",73.4,24,62.2,24,1010.5,24,990.9,24,7.6,24,9.3,24,17.1,25.1,82," ",62.1," ",0.09,"G",999.9,100000
72529014768,"2003-08-28",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",63.2,24,51.4,24,1019.6,24,999.6,24,9.9,24,3.9,24,8,999.9,82," ",51.1," ",0,"G",999.9,0
72529014768,"2003-08-29",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",71.6,24,63.1,24,1014.4,24,994.5,23,7.7,24,9.9,24,21,28.9,87.1," ",51.1," ",0,"G",999.9,110010
72529014768,"2003-08-30",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",65,24,57.4,24,1019.7,24,999.8,24,9.5,24,7.3,24,11.1,14,87.1," ",60.1," ",0.61,"G",999.9,110000
72529014768,"2003-08-31",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",59.3,24,50.2,24,1026.4,24,6.2,24,10,24,3.8,24,8,999.9,73.4,"*",50,"*",0,"G",999.9,0
72529014768,"2003-09-01",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",62.7,24,57.3,24,1022.9,24,2.8,24,9.9,24,4.4,24,7,999.9,73," ",48.9," ",0.04,"G",999.9,10000
72529014768,"2003-09-02",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",62.8,24,58.6,24,1020.2,24,0.2,24,9,24,7.3,24,13,21,70," ",57.9," ",0.3,"G",999.9,110000
72529014768,"2003-09-03",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",66.7,24,61.8,24,1016.7,24,996.8,24,9.8,24,6,24,12,999.9,75.9," ",57.9," ",0.14,"G",999.9,110000
72529014768,"2003-09-04",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",66.6,24,58.6,24,1010.7,24,990.9,24,7.5,24,6.1,24,12,18.1,75.9," ",59," ",0,"G",999.9,100000
72529014768,"2003-09-05",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",61.3,24,54.6,24,1016.7,24,996.7,24,9.6,24,6.8,24,11.1,999.9,73.9," ",57," ",0,"G",999.9,10000
72529014768,"2003-09-06",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",60.6,24,51.8,24,1020.2,24,0.1,24,9.3,24,4.5,24,8.9,999.9,73.9," ",48.9," ",0,"G",999.9,100000
72529014768,"2003-09-07",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",64.2,24,57,24,1017.7,24,997.7,24,9.1,24,6.8,24,11.1,999.9,79," ",48.9," ",0,"G",999.9,100000
72529014768,"2003-09-08",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",65.7,24,54.5,24,1020.7,24,0.8,24,10,24,8.8,24,15,18.1,79," ",53.1," ",0,"G",999.9,0
72529014768,"2003-09-09",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",61,24,52.6,24,1024.7,24,4.3,21,9.9,24,4.8,24,13,999.9,75," ",46.9," ",0,"G",999.9,0
72529014768,"2003-09-10",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",64.1,24,54.7,24,1025.4,24,5.3,24,9.3,24,4.5,24,8,999.9,75.9," ",46.9," ",0,"G",999.9,100000
72529014768,"2003-09-11",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",63.9,24,55.6,24,1025.6,24,5.4,24,9.3,24,3.7,24,7,999.9,81," ",52," ",0,"G",999.9,100000
72529014768,"2003-09-12",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",67.6,24,58,24,1024.4,24,4.4,24,9.1,24,5.9,24,13,18.1,81," ",52," ",0,"G",999.9,100000
72529014768,"2003-09-13",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",67.4,24,57,24,1022.8,24,2.8,24,10,24,6.4,24,14,999.9,75," ",57," ",0,"G",999.9,10000
72529014768,"2003-09-14",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",73.9,24,66.7,24,1020,24,0.2,24,10,24,7.9,24,14,20,84.2,"*",66.2,"*",0,"G",999.9,10000
72529014768,"2003-09-15",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",71.9,24,64.5,24,1016,24,996.3,24,8.6,24,7.7,24,18.1,23.9,82,"*",62.6,"*",0,"G",999.9,110000
72529014768,"2003-09-16",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",62.9,24,55,24,1018.8,24,998.8,24,9.1,24,7.6,24,15.9,22.9,82," ",53.1," ",1.05,"G",999.9,110000
72529014768,"2003-09-17",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",61.8,24,52.8,24,1025.3,24,5.2,24,9.3,24,5.3,24,10.1,999.9,75.9," ",51.1," ",0,"G",999.9,100000
72529014768,"2003-09-18",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",62.5,24,54.4,24,1026.8,24,6.6,24,9.9,24,4.7,24,13,999.9,75.9," ",51.1," ",0,"G",999.9,10000
72529014768,"2003-09-19",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",67.7,24,58.6,24,1010.9,24,991.2,24,9.6,24,14.5,24,22.9,33,73.9," ",51.1," ",0,"G",999.9,110000
72529014768,"2003-09-20",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",63.5,24,53.5,24,1019.2,24,999.3,24,9.8,24,9.1,24,12,18.1,73.9," ",54," ",0.12,"G",999.9,10000
72529014768,"2003-09-21",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",56.2,24,49.8,24,1026.2,24,5.9,22,9.4,24,3.9,24,11.1,999.9,70," ",46," ",0,"G",999.9,100000
72529014768,"2003-09-22",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",61.8,24,56.3,24,1018.3,24,997.8,24,7.5,24,7.7,24,20,22.9,72," ",46," ",0,"G",999.9,110000
72529014768,"2003-09-23",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",63,24,57.5,24,1007.6,24,987.9,24,8.4,24,10.4,24,22,30.9,72," ",53.1," ",0.52,"G",999.9,110000
72529014768,"2003-09-24",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",58.9,24,50.9,24,1015.5,24,995.5,24,10,24,7.5,24,12,16.9,71.1," ",48.9," ",0.01,"G",999.9,10000
72529014768,"2003-09-25",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",62.5,24,48.7,24,1011.6,24,991.7,24,9.9,24,12.6,24,19,26,71.1," ",48.9," ",0.01,"G",999.9,10000
72529014768,"2003-09-26",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",54.4,24,46.6,24,1017,24,996.9,24,9.9,24,4.2,24,7,999.9,70," ",43," ",0.01,"G",999.9,0
72529014768,"2003-09-27",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",68,24,59.4,24,1007.7,24,987.9,24,7.8,24,11.4,24,18.1,26,75.9,"*",59,"*",0,"G",999.9,110010
72529014768,"2003-09-28",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",58.1,24,53.2,24,1008.4,24,988.6,24,9.4,24,5,24,13,19,75.9," ",52," ",0.6,"G",999.9,110010
72529014768,"2003-09-29",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",51.1,24,46.6,24,1012,24,991.8,24,10,24,8.1,24,15,999.9,64.9," ",46," ",0.01,"G",999.9,10000
72529014768,"2003-09-30",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",48.4,24,42.5,24,1020.2,24,999.9,24,9.7,24,9,24,15.9,21,62.1," ",41," ",0,"G",999.9,110000
72529014768,"2003-10-01",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",45.7,24,40.7,24,1020.7,24,0.2,23,9.9,24,6.3,24,13,16.9,62.1," ",39," ",0.02,"G",999.9,10000
72529014768,"2003-10-02",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",41.7,24,36.4,24,1017.4,24,996.9,24,9.6,23,11.4,24,19,22,48," ",35.1," ",0.09,"G",999.9,111000
72529014768,"2003-10-03",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",41.5,24,31.2,24,1018.1,24,997.6,24,9.9,24,8.6,24,17.1,25.1,55.9," ",30.9," ",0.05,"G",999.9,0
72529014768,"2003-10-04",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",49,24,39,24,1005.5,24,985.4,24,9.5,24,11.3,24,17.1,22,55.9," ",30.9," ",0.17,"G",999.9,110000
72529014768,"2003-10-05",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",44,24,36.4,24,1012.7,24,992.3,24,10,24,10.3,24,15.9,22.9,52," ",37.9," ",0.03,"G",999.9,0
72529014768,"2003-10-06",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",42.9,24,36.8,24,1020.1,24,999.6,24,9.9,24,5.2,24,8.9,999.9,52," ",32," ",0,"G",999.9,10000
72529014768,"2003-10-07",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",45,24,37.2,24,1021.4,24,0.9,24,9.9,24,5,24,12,15,61," ",32," ",0,"G",999.9,0
72529014768,"2003-10-08",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",55.3,24,46.4,24,1020.3,24,0,24,9.8,24,7.3,24,15.9,19,77," ",35.1," ",0,"G",999.9,0
72529014768,"2003-10-09",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",62.8,24,55.3,24,1021.7,24,1.7,24,9.7,24,6.3,24,8.9,999.9,79," ",39," ",0,"G",999.9,0
72529014768,"2003-10-10",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",63.4,24,57.4,24,1021.9,24,1.8,24,6.4,24,2.5,24,8.9,999.9,79," ",52," ",0,"G",999.9,100000
72529014768,"2003-10-11",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",59.6,24,53.9,24,1021.7,24,1.3,22,5.7,24,2.6,24,8,999.9,77," ",44.1," ",0,"G",999.9,100000
72529014768,"2003-10-12",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",57.4,24,52.5,24,1014.1,24,994,24,8.7,24,6.6,24,15.9,20,75," ",44.1," ",0,"G",999.9,100000
72529014768,"2003-10-13",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",51.8,24,44.9,24,1015.5,24,995.3,22,9.8,24,4.2,24,8.9,999.9,70," ",41," ",0,"G",999.9,0
72529014768,"2003-10-14",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",52.3,24,45.3,24,1007.8,24,987.8,24,9.8,24,6.1,24,17.1,27,66.9," ",41," ",0,"G",999.9,10000
72529014768,"2003-10-15",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",52.2,24,45.1,24,992.7,24,973.5,23,9.1,24,18.5,24,31.1,42.9,66.9," ",41," ",0.13,"G",999.9,110000
72529014768,"2003-10-16",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",48.3,24,33.3,24,1012.4,24,992.2,24,10,24,10.9,24,20,28.9,55.9," ",42.1," ",0.06,"G",999.9,0
72529014768,"2003-10-17",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",44.1,24,33.5,24,1020.6,24,0.1,24,9.9,24,5.5,24,13,16.9,55," ",33.1," ",0,"G",999.9,0
72529014768,"2003-10-18",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",43,24,35.6,24,1019.1,24,998.6,24,10,24,3.8,24,7,999.9,52," ",33.1," ",0,"G",999.9,10000
72529014768,"2003-10-19",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",44.1,24,41.8,24,1015.2,24,994.8,24,7.6,24,6,24,15,999.9,51.1," ",35.1," ",0.09,"G",999.9,110000
72529014768,"2003-10-20",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",43.2,24,37.7,24,1019.4,24,997.8,21,6.8,24,5.2,24,10.1,999.9,62.1," ",32," ",0.02,"G",999.9,100000
72529014768,"2003-10-21",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",56.7,24,47.6,24,1000.2,24,980.4,24,7.3,24,12.3,24,27,35.9,66.9," ",32," ",0.25,"G",999.9,110010
72529014768,"2003-10-22",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",40.3,24,36.6,24,1006.1,24,985.9,22,7.5,24,8.4,24,13,999.9,45,"*",37,"*",0.08,"G",999.9,110000
72529014768,"2003-10-23",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",37.3,24,25.6,24,1008.1,24,987.7,24,9.9,24,9.6,24,14,18.1,39,"*",35.6,"*",0.04,"G",999.9,1000
72529014768,"2003-10-24",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",40.2,24,28.8,24,1018,24,997.5,24,9.7,24,6.1,24,12,15.9,48," ",35.1," ",0,"G",999.9,1000
72529014768,"2003-10-25",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",43.8,24,37,24,1023.3,24,2.7,24,9.7,24,4.5,24,13,16.9,53.1," ",33.1," ",0,"G",999.9,110000
72529014768,"2003-10-26",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",49.6,24,49.2,24,1018.3,24,997.9,24,4.6,24,3.1,24,11.1,15,54," ",33.1," ",0.28,"G",999.9,110000
72529014768,"2003-10-27",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",46.5,24,46,24,1011.6,24,991.3,24,4.6,24,2.8,24,9.9,999.9,54," ",44.1," ",0.29,"G",999.9,110000
72529014768,"2003-10-28",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",44.5,24,37.8,24,1010.1,24,989.7,24,9.1,24,7.3,24,12,15.9,53.1,"*",33.8,"*",0.07,"G",999.9,110000
72529014768,"2003-10-29",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",46.8,24,41,24,1006.1,24,985.9,23,7.5,24,6.5,24,15.9,999.9,53.1," ",34," ",0.08,"G",999.9,110000
72529014768,"2003-10-30",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",46,24,38.1,24,1017.7,24,997.3,24,10,24,8.5,24,15.9,999.9,57," ",36," ",0.19,"G",999.9,0
72529014768,"2003-10-31",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",60,24,45.4,24,1019,24,998.8,24,10,24,9.1,24,15.9,19,73.9," ",36," ",0,"G",999.9,0
72529014768,"2003-11-01",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",59.5,24,51.9,24,1021.3,24,1.3,24,9.8,24,8.1,24,13,15.9,73.9," ",50," ",0.01,"G",999.9,10000
72529014768,"2003-11-02",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",48.9,24,44.3,24,1024,24,3.6,24,7.6,24,3.6,24,8,999.9,51.8,"*",46,"*",0.57,"D",999.9,110000
72529014768,"2003-11-03",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",51.3,24,51.3,24,1020.8,24,0.5,23,3.4,23,3.3,24,8,999.9,54," ",46," ",0.28,"C",999.9,110000
72529014768,"2003-11-04",43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",46,24,45.3,24,1020.8,24,0.4,24,5.6,24,9.6,24,15,18.1,54," ",43," ",0.02,"C",999.9,110000
